COMMAND    PID   USER   FD      TYPE     DEVICE SIZE/OFF       NODE NAME
xfce4-pow 1105 andrej  mem       REG        8,1    34100    4853419 /usr/lib/i386-linux-gnu/gtk-3.0/modules/libappmenu-gtk-module.so
xfce4-pow 1105 andrej  mem       REG        8,1    26374    4852142 /usr/lib/i386-linux-gnu/gconv/gconv-modules.cache
xfce4-pow 1105 andrej  mem       REG        8,1   159956    6684678 /lib/i386-linux-gnu/ld-2.27.so
xfce4-pow 1105 andrej    0u      CHR        1,3      0t0          6 /dev/null
xfce4-pow 1105 andrej    1u      CHR        1,3      0t0          6 /dev/null
xfce4-pow 1105 andrej    2u      CHR        1,3      0t0          6 /dev/null
xfce4-pow 1105 andrej    3u     unix 0xec356100      0t0      29080 type=STREAM
xfce4-pow 1105 andrej    4u  a_inode       0,14        0      12186 [eventfd]
xfce4-pow 1105 andrej    5u  a_inode       0,14        0      12186 [eventfd]
xfce4-pow 1105 andrej    6u  a_inode       0,14        0      12186 [eventfd]
xfce4-pow 1105 andrej    7u     unix 0xec354600      0t0      29084 type=STREAM
xfce4-pow 1105 andrej    8u  a_inode       0,14        0      12186 [eventfd]
xfce4-pow 1105 andrej    9u     unix 0xec354c00      0t0      29098 type=STREAM
xfce4-pow 1105 andrej   10u     unix 0xec356400      0t0      29176 type=STREAM
xfce4-pow 1105 andrej   11u  a_inode       0,14        0      12186 [eventfd]
xfce4-pow 1105 andrej   12u     unix 0xec355200      0t0      29183 type=STREAM
xfce4-pow 1105 andrej   13r     FIFO       0,13      0t0      28429 pipe
xfce4-pow 1105 andrej   14w     FIFO       0,13      0t0      28429 pipe
xfce4-pow 1105 andrej   15u     unix 0xf45eed00      0t0      28430 type=STREAM
xfce4-pow 1105 andrej   16w     FIFO       0,24      0t0        756 /run/systemd/inhibit/5.ref
gvfsd     1106 andrej  cwd       DIR        8,1     4096    6043058 /home/andrej
gvfsd     1106 andrej  rtd       DIR        8,1     4096          2 /
gvfsd     1106 andrej  txt       REG        8,1    30056    4852622 /usr/lib/gvfs/gvfsd
gvfsd     1106 andrej  mem       REG        8,1   149637    5243103 /usr/share/locale-langpack/ru/LC_MESSAGES/glib20.mo
gvfsd     1106 andrej  mem       REG        8,1  4257552    4856262 /usr/lib/locale/locale-archive
gvfsd     1106 andrej  mem       REG        8,1    30324    6687218 /lib/i386-linux-gnu/libuuid.so.1.3.0
gvfsd     1106 andrej  mem       REG        8,1    91524    6687056 /lib/i386-linux-gnu/libgpg-error.so.0.22.0
gvfsd     1106 andrej  mem       REG        8,1    34740    6687031 /lib/i386-linux-gnu/librt-2.27.so
gvfsd     1106 andrej  mem       REG        8,1   350824    6687027 /lib/i386-linux-gnu/libblkid.so.1.1.0
gvfsd     1106 andrej  mem       REG        8,1    13796    6684759 /lib/i386-linux-gnu/libdl-2.27.so
gvfsd     1106 andrej  mem       REG        8,1  1360660    4851554 /usr/lib/i386-linux-gnu/libp11-kit.so.0.3.0
gvfsd     1106 andrej  mem       REG        8,1   914752    6687046 /lib/i386-linux-gnu/libgcrypt.so.20.2.1
gvfsd     1106 andrej  mem       REG        8,1   230760    4853236 /usr/lib/i386-linux-gnu/libgck-1.so.0.0.0
gvfsd     1106 andrej  mem       REG        8,1   472372    6687029 /lib/i386-linux-gnu/libpcre.so.3.13.3
gvfsd     1106 andrej  mem       REG        8,1    30216    4853162 /usr/lib/i386-linux-gnu/libffi.so.6.0.4
gvfsd     1106 andrej  mem       REG        8,1   395796    6687006 /lib/i386-linux-gnu/libmount.so.1.1.0
gvfsd     1106 andrej  mem       REG        8,1    83768    6686985 /lib/i386-linux-gnu/libresolv-2.27.so
gvfsd     1106 andrej  mem       REG        8,1   169960    6687157 /lib/i386-linux-gnu/libselinux.so.1
gvfsd     1106 andrej  mem       REG        8,1   120300    6687068 /lib/i386-linux-gnu/libz.so.1.2.11
gvfsd     1106 andrej  mem       REG        8,1    13580    4850103 /usr/lib/i386-linux-gnu/libgmodule-2.0.so.0.5600.4
gvfsd     1106 andrej  mem       REG        8,1   357720    4853829 /usr/lib/i386-linux-gnu/libsecret-1.so.0.0.0
gvfsd     1106 andrej  mem       REG        8,1   633512    4853238 /usr/lib/i386-linux-gnu/libgcr-base-3.so.1.0.0
gvfsd     1106 andrej  mem       REG        8,1  1942936    6684756 /lib/i386-linux-gnu/libc-2.27.so
gvfsd     1106 andrej  mem       REG        8,1   146980    6684770 /lib/i386-linux-gnu/libpthread-2.27.so
gvfsd     1106 andrej  mem       REG        8,1  1243176    4850074 /usr/lib/i386-linux-gnu/libglib-2.0.so.0.5600.4
gvfsd     1106 andrej  mem       REG        8,1   386420    4850927 /usr/lib/i386-linux-gnu/libgobject-2.0.so.0.5600.4
gvfsd     1106 andrej  mem       REG        8,1  1984508    4850040 /usr/lib/i386-linux-gnu/libgio-2.0.so.0.5600.4
gvfsd     1106 andrej  mem       REG        8,1    26374    4852142 /usr/lib/i386-linux-gnu/gconv/gconv-modules.cache
gvfsd     1106 andrej  mem       REG        8,1    50498    5245543 /usr/share/locale-langpack/ru/LC_MESSAGES/gvfs.mo
gvfsd     1106 andrej  mem       REG        8,1   238900    4855983 /usr/lib/i386-linux-gnu/gvfs/libgvfscommon.so
gvfsd     1106 andrej  mem       REG        8,1   173368    4855984 /usr/lib/i386-linux-gnu/gvfs/libgvfsdaemon.so
gvfsd     1106 andrej  mem       REG        8,1   159956    6684678 /lib/i386-linux-gnu/ld-2.27.so
gvfsd     1106 andrej    0r      CHR        1,3      0t0          6 /dev/null
gvfsd     1106 andrej    1u     unix 0xf45ecf00      0t0      28339 type=STREAM
gvfsd     1106 andrej    2u     unix 0xf45ecf00      0t0      28339 type=STREAM
gvfsd     1106 andrej    3u  a_inode       0,14        0      12186 [eventfd]
gvfsd     1106 andrej    4u  a_inode       0,14        0      12186 [eventfd]
gvfsd     1106 andrej    5u     unix 0xec238c00      0t0      29053 type=STREAM
gvfsd     1106 andrej    6u  a_inode       0,14        0      12186 [eventfd]
gvfsd     1106 andrej    7r     FIFO       0,13      0t0      29063 pipe
gvfsd     1106 andrej    8w     FIFO       0,13      0t0      29063 pipe
gvfsd-fus 1111 andrej  cwd       DIR        8,1     4096    6043058 /home/andrej
gvfsd-fus 1111 andrej  rtd       DIR        8,1     4096          2 /
gvfsd-fus 1111 andrej  txt       REG        8,1    42548    4852634 /usr/lib/gvfs/gvfsd-fuse
gvfsd-fus 1111 andrej  mem       REG        8,1   234908    4855560 /usr/lib/i386-linux-gnu/gio/modules/libgvfsdbus.so
gvfsd-fus 1111 andrej  mem       REG        8,1    30324    6687218 /lib/i386-linux-gnu/libuuid.so.1.3.0
gvfsd-fus 1111 andrej  mem       REG        8,1    34740    6687031 /lib/i386-linux-gnu/librt-2.27.so
gvfsd-fus 1111 andrej  mem       REG        8,1   350824    6687027 /lib/i386-linux-gnu/libblkid.so.1.1.0
gvfsd-fus 1111 andrej  mem       REG        8,1    13796    6684759 /lib/i386-linux-gnu/libdl-2.27.so
gvfsd-fus 1111 andrej  mem       REG        8,1   472372    6687029 /lib/i386-linux-gnu/libpcre.so.3.13.3
gvfsd-fus 1111 andrej  mem       REG        8,1    30216    4853162 /usr/lib/i386-linux-gnu/libffi.so.6.0.4
gvfsd-fus 1111 andrej  mem       REG        8,1   395796    6687006 /lib/i386-linux-gnu/libmount.so.1.1.0
gvfsd-fus 1111 andrej  mem       REG        8,1    83768    6686985 /lib/i386-linux-gnu/libresolv-2.27.so
gvfsd-fus 1111 andrej  mem       REG        8,1   169960    6687157 /lib/i386-linux-gnu/libselinux.so.1
gvfsd-fus 1111 andrej  mem       REG        8,1   120300    6687068 /lib/i386-linux-gnu/libz.so.1.2.11
gvfsd-fus 1111 andrej  mem       REG        8,1    13580    4850103 /usr/lib/i386-linux-gnu/libgmodule-2.0.so.0.5600.4
gvfsd-fus 1111 andrej  mem       REG        8,1  1942936    6684756 /lib/i386-linux-gnu/libc-2.27.so
gvfsd-fus 1111 andrej  mem       REG        8,1   146980    6684770 /lib/i386-linux-gnu/libpthread-2.27.so
gvfsd-fus 1111 andrej  mem       REG        8,1   230808    6687051 /lib/i386-linux-gnu/libfuse.so.2.9.7
gvfsd-fus 1111 andrej  mem       REG        8,1  1243176    4850074 /usr/lib/i386-linux-gnu/libglib-2.0.so.0.5600.4
gvfsd-fus 1111 andrej  mem       REG        8,1   386420    4850927 /usr/lib/i386-linux-gnu/libgobject-2.0.so.0.5600.4
gvfsd-fus 1111 andrej  mem       REG        8,1  1984508    4850040 /usr/lib/i386-linux-gnu/libgio-2.0.so.0.5600.4
gvfsd-fus 1111 andrej  mem       REG        8,1    26374    4852142 /usr/lib/i386-linux-gnu/gconv/gconv-modules.cache
gvfsd-fus 1111 andrej  mem       REG        8,1   238900    4855983 /usr/lib/i386-linux-gnu/gvfs/libgvfscommon.so
gvfsd-fus 1111 andrej  mem       REG        8,1   159956    6684678 /lib/i386-linux-gnu/ld-2.27.so
gvfsd-fus 1111 andrej    0r      CHR        1,3      0t0          6 /dev/null
gvfsd-fus 1111 andrej    1u     unix 0xf45ecf00      0t0      28339 type=STREAM
gvfsd-fus 1111 andrej    2u     unix 0xf45ecf00      0t0      28339 type=STREAM
gvfsd-fus 1111 andrej    3u      CHR     10,229      0t0         87 /dev/fuse
gvfsd-fus 1111 andrej    4u  a_inode       0,14        0      12186 [eventfd]
gvfsd-fus 1111 andrej    5u  a_inode       0,14        0      12186 [eventfd]
gvfsd-fus 1111 andrej    6u     unix 0xec363000      0t0      28362 type=STREAM
gvfsd-fus 1111 andrej    7r     FIFO       0,13      0t0      29063 pipe
gvfsd-fus 1111 andrej    8w     FIFO       0,13      0t0      29063 pipe
gvfsd-fus 1111 andrej    9u  a_inode       0,14        0      12186 [eventfd]
tumblerd  1116 andrej  cwd       DIR        8,1     4096    6043058 /home/andrej
tumblerd  1116 andrej  rtd       DIR        8,1     4096          2 /
tumblerd  1116 andrej  txt       REG        8,1   144796    4857524 /usr/lib/i386-linux-gnu/tumbler-1/tumblerd
tumblerd  1116 andrej  mem       REG        8,1   120120    4855559 /usr/lib/i386-linux-gnu/gio/modules/libgioremote-volume-monitor.so
tumblerd  1116 andrej  mem       REG        8,1   238900    4855983 /usr/lib/i386-linux-gnu/gvfs/libgvfscommon.so
tumblerd  1116 andrej  mem       REG        8,1   234908    4855560 /usr/lib/i386-linux-gnu/gio/modules/libgvfsdbus.so
tumblerd  1116 andrej  mem       REG        8,1   104024    6687011 /lib/i386-linux-gnu/libbsd.so.0.8.7
tumblerd  1116 andrej  mem       REG        8,1    57536    4853213 /usr/lib/i386-linux-gnu/libjbig.so.0
tumblerd  1116 andrej  mem       REG        8,1   169496    6687183 /lib/i386-linux-gnu/liblzma.so.5.2.2
tumblerd  1116 andrej  mem       REG        8,1    13764    4853724 /usr/lib/i386-linux-gnu/libplds4.so
tumblerd  1116 andrej  mem       REG        8,1    17892    4853723 /usr/lib/i386-linux-gnu/libplc4.so
tumblerd  1116 andrej  mem       REG        8,1   169804    4850111 /usr/lib/i386-linux-gnu/libnssutil3.so
tumblerd  1116 andrej  mem       REG        8,1    21908    4852804 /usr/lib/i386-linux-gnu/libXdmcp.so.6.0.0
tumblerd  1116 andrej  mem       REG        8,1    13696    4852793 /usr/lib/i386-linux-gnu/libXau.so.6.0.0
tumblerd  1116 andrej  mem       REG        8,1   198060    6687042 /lib/i386-linux-gnu/libexpat.so.1.6.7
tumblerd  1116 andrej  mem       REG        8,1   517744    4850301 /usr/lib/i386-linux-gnu/libtiff.so.5.3.0
tumblerd  1116 andrej  mem       REG        8,1   392144    4853538 /usr/lib/i386-linux-gnu/liblcms2.so.2.0.8
tumblerd  1116 andrej  mem       REG        8,1   261552    4853651 /usr/lib/i386-linux-gnu/libnspr4.so
tumblerd  1116 andrej  mem       REG        8,1   199336    4850297 /usr/lib/i386-linux-gnu/libsmime3.so
tumblerd  1116 andrej  mem       REG        8,1  1561080    4849967 /usr/lib/i386-linux-gnu/libnss3.so
tumblerd  1116 andrej  mem       REG        8,1    80144    4852806 /usr/lib/i386-linux-gnu/libXext.so.6.4.0
tumblerd  1116 andrej  mem       REG        8,1  1344352    4849863 /usr/lib/i386-linux-gnu/libX11.so.6.3.0
tumblerd  1116 andrej  mem       REG        8,1   173644    4854079 /usr/lib/i386-linux-gnu/libxcb.so.1.1.0
tumblerd  1116 andrej  mem       REG        8,1   301324    4853204 /usr/lib/i386-linux-gnu/libfontconfig.so.1.10.1
tumblerd  1116 andrej  mem       REG        8,1   710000    4850091 /usr/lib/i386-linux-gnu/libpixman-1.so.0.34.0
tumblerd  1116 andrej  mem       REG        8,1  1582360    4853896 /usr/lib/i386-linux-gnu/libstdc++.so.6.0.25
tumblerd  1116 andrej  mem       REG        8,1  2596904    4850516 /usr/lib/i386-linux-gnu/libpoppler.so.73.0.0
tumblerd  1116 andrej  mem       REG        8,1  1363668    4852978 /usr/lib/i386-linux-gnu/libcairo.so.2.11510.0
tumblerd  1116 andrej  mem       REG        8,1   382260    4853044 /usr/lib/i386-linux-gnu/libpoppler-glib.so.8.9.0
tumblerd  1116 andrej  mem       REG        8,1   564072    4857227 /usr/lib/i386-linux-gnu/libgstbase-1.0.so.0.1405.0
tumblerd  1116 andrej  mem       REG        8,1  1427072    4857231 /usr/lib/i386-linux-gnu/libgstreamer-1.0.so.0.1405.0
tumblerd  1116 andrej  mem       REG        8,1   452328    4851790 /usr/lib/i386-linux-gnu/libjpeg.so.8.1.2
tumblerd  1116 andrej  mem       REG        8,1  1050528    6684760 /lib/i386-linux-gnu/libm-2.27.so
tumblerd  1116 andrej  mem       REG        8,1   252580    4855722 /usr/lib/i386-linux-gnu/libgsttag-1.0.so.0.1405.0
tumblerd  1116 andrej  mem       REG        8,1   767576    4850931 /usr/lib/i386-linux-gnu/libfreetype.so.6.15.0
tumblerd  1116 andrej  mem       REG        8,1    42708    4852826 /usr/lib/i386-linux-gnu/libXrender.so.1.3.0
tumblerd  1116 andrej  mem       REG        8,1    54676    4854067 /usr/lib/i386-linux-gnu/libxcb-render.so.0.0.0
tumblerd  1116 andrej  mem       REG        8,1   116256    6687052 /lib/i386-linux-gnu/libgcc_s.so.1
tumblerd  1116 andrej  mem       REG        8,1    25908    4981414 /usr/lib/i386-linux-gnu/tumbler-1/plugins/cache/tumbler-xdg-cache.so
tumblerd  1116 andrej  mem       REG        8,1    26374    4852142 /usr/lib/i386-linux-gnu/gconv/gconv-modules.cache
tumblerd  1116 andrej  mem       REG        8,1   230708    4853728 /usr/lib/i386-linux-gnu/libpng16.so.16.34.0
tumblerd  1116 andrej  mem       REG        8,1   170012    4853254 /usr/lib/i386-linux-gnu/libgdk_pixbuf-2.0.so.0.3611.0
tumblerd  1116 andrej  mem       REG        8,1     9612    4854071 /usr/lib/i386-linux-gnu/libxcb-shm.so.0.0.0
tumblerd  1116 andrej  mem       REG        8,1    17728    4981412 /usr/lib/i386-linux-gnu/tumbler-1/plugins/tumbler-poppler-thumbnailer.so
tumblerd  1116 andrej  mem       REG        8,1    18024    4981409 /usr/lib/i386-linux-gnu/tumbler-1/plugins/tumbler-gst-thumbnailer.so
tumblerd  1116 andrej  mem       REG        8,1    17716    4981407 /usr/lib/i386-linux-gnu/tumbler-1/plugins/tumbler-desktop-thumbnailer.so
tumblerd  1116 andrej  mem       REG        8,1    30324    6687218 /lib/i386-linux-gnu/libuuid.so.1.3.0
tumblerd  1116 andrej  mem       REG        8,1    34740    6687031 /lib/i386-linux-gnu/librt-2.27.so
tumblerd  1116 andrej  mem       REG        8,1   350824    6687027 /lib/i386-linux-gnu/libblkid.so.1.1.0
tumblerd  1116 andrej  mem       REG        8,1    13796    6684759 /lib/i386-linux-gnu/libdl-2.27.so
tumblerd  1116 andrej  mem       REG        8,1   472372    6687029 /lib/i386-linux-gnu/libpcre.so.3.13.3
tumblerd  1116 andrej  mem       REG        8,1    30216    4853162 /usr/lib/i386-linux-gnu/libffi.so.6.0.4
tumblerd  1116 andrej  mem       REG        8,1   395796    6687006 /lib/i386-linux-gnu/libmount.so.1.1.0
tumblerd  1116 andrej  mem       REG        8,1    83768    6686985 /lib/i386-linux-gnu/libresolv-2.27.so
tumblerd  1116 andrej  mem       REG        8,1   169960    6687157 /lib/i386-linux-gnu/libselinux.so.1
tumblerd  1116 andrej  mem       REG        8,1   120300    6687068 /lib/i386-linux-gnu/libz.so.1.2.11
tumblerd  1116 andrej  mem       REG        8,1    13580    4850103 /usr/lib/i386-linux-gnu/libgmodule-2.0.so.0.5600.4
tumblerd  1116 andrej  mem       REG        8,1  1942936    6684756 /lib/i386-linux-gnu/libc-2.27.so
tumblerd  1116 andrej  mem       REG        8,1   146980    6684770 /lib/i386-linux-gnu/libpthread-2.27.so
tumblerd  1116 andrej  mem       REG        8,1    54580    4853938 /usr/lib/i386-linux-gnu/libtumbler-1.so.0.0.0
tumblerd  1116 andrej  mem       REG        8,1  1243176    4850074 /usr/lib/i386-linux-gnu/libglib-2.0.so.0.5600.4
tumblerd  1116 andrej  mem       REG        8,1   386420    4850927 /usr/lib/i386-linux-gnu/libgobject-2.0.so.0.5600.4
tumblerd  1116 andrej  mem       REG        8,1  1984508    4850040 /usr/lib/i386-linux-gnu/libgio-2.0.so.0.5600.4
tumblerd  1116 andrej  mem       REG        8,1    17716    4981411 /usr/lib/i386-linux-gnu/tumbler-1/plugins/tumbler-pixbuf-thumbnailer.so
tumblerd  1116 andrej  mem       REG        8,1    17716    4981410 /usr/lib/i386-linux-gnu/tumbler-1/plugins/tumbler-jpeg-thumbnailer.so
tumblerd  1116 andrej  mem       REG        8,1    21832    4981408 /usr/lib/i386-linux-gnu/tumbler-1/plugins/tumbler-font-thumbnailer.so
tumblerd  1116 andrej  mem       REG        8,1   159956    6684678 /lib/i386-linux-gnu/ld-2.27.so
tumblerd  1116 andrej    0u      CHR        1,3      0t0          6 /dev/null
tumblerd  1116 andrej    1u     unix 0xec360f00      0t0      28355 type=STREAM
tumblerd  1116 andrej    2u     unix 0xec363600      0t0      28356 type=STREAM
tumblerd  1116 andrej    3u  a_inode       0,14        0      12186 [eventfd]
tumblerd  1116 andrej    4u  a_inode       0,14        0      12186 [eventfd]
tumblerd  1116 andrej    5u     unix 0xec363c00      0t0      28367 type=STREAM
tumblerd  1116 andrej    6u  a_inode       0,14        0      12186 [eventfd]
tumblerd  1116 andrej    7r      DIR        8,1     4096    5243183 /usr/share/thumbnailers
tumblerd  1116 andrej    8r  a_inode       0,14        0      12186 inotify
at-spi-bu 1140 andrej  cwd       DIR        8,1     4096    6043058 /home/andrej
at-spi-bu 1140 andrej  rtd       DIR        8,1     4096          2 /
at-spi-bu 1140 andrej  txt       REG        8,1    21916    4851747 /usr/lib/at-spi2-core/at-spi-bus-launcher
at-spi-bu 1140 andrej  DEL       REG        8,1             6560500 /home/andrej/.config/dconf/user
at-spi-bu 1140 andrej  mem       REG        8,1   115225    5636547 /usr/share/glib-2.0/schemas/gschemas.compiled
at-spi-bu 1140 andrej  mem       REG        8,1   104024    6687011 /lib/i386-linux-gnu/libbsd.so.0.8.7
at-spi-bu 1140 andrej  mem       REG        8,1    30324    6687218 /lib/i386-linux-gnu/libuuid.so.1.3.0
at-spi-bu 1140 andrej  mem       REG        8,1    21908    4852804 /usr/lib/i386-linux-gnu/libXdmcp.so.6.0.0
at-spi-bu 1140 andrej  mem       REG        8,1    13696    4852793 /usr/lib/i386-linux-gnu/libXau.so.6.0.0
at-spi-bu 1140 andrej  mem       REG        8,1    34740    6687031 /lib/i386-linux-gnu/librt-2.27.so
at-spi-bu 1140 andrej  mem       REG        8,1   350824    6687027 /lib/i386-linux-gnu/libblkid.so.1.1.0
at-spi-bu 1140 andrej  mem       REG        8,1    13796    6684759 /lib/i386-linux-gnu/libdl-2.27.so
at-spi-bu 1140 andrej  mem       REG        8,1   173644    4854079 /usr/lib/i386-linux-gnu/libxcb.so.1.1.0
at-spi-bu 1140 andrej  mem       REG        8,1   146980    6684770 /lib/i386-linux-gnu/libpthread-2.27.so
at-spi-bu 1140 andrej  mem       REG        8,1   472372    6687029 /lib/i386-linux-gnu/libpcre.so.3.13.3
at-spi-bu 1140 andrej  mem       REG        8,1    30216    4853162 /usr/lib/i386-linux-gnu/libffi.so.6.0.4
at-spi-bu 1140 andrej  mem       REG        8,1   395796    6687006 /lib/i386-linux-gnu/libmount.so.1.1.0
at-spi-bu 1140 andrej  mem       REG        8,1    83768    6686985 /lib/i386-linux-gnu/libresolv-2.27.so
at-spi-bu 1140 andrej  mem       REG        8,1   169960    6687157 /lib/i386-linux-gnu/libselinux.so.1
at-spi-bu 1140 andrej  mem       REG        8,1   120300    6687068 /lib/i386-linux-gnu/libz.so.1.2.11
at-spi-bu 1140 andrej  mem       REG        8,1    13580    4850103 /usr/lib/i386-linux-gnu/libgmodule-2.0.so.0.5600.4
at-spi-bu 1140 andrej  mem       REG        8,1  1942936    6684756 /lib/i386-linux-gnu/libc-2.27.so
at-spi-bu 1140 andrej  mem       REG        8,1  1344352    4849863 /usr/lib/i386-linux-gnu/libX11.so.6.3.0
at-spi-bu 1140 andrej  mem       REG        8,1  1243176    4850074 /usr/lib/i386-linux-gnu/libglib-2.0.so.0.5600.4
at-spi-bu 1140 andrej  mem       REG        8,1   386420    4850927 /usr/lib/i386-linux-gnu/libgobject-2.0.so.0.5600.4
at-spi-bu 1140 andrej  mem       REG        8,1  1984508    4850040 /usr/lib/i386-linux-gnu/libgio-2.0.so.0.5600.4
at-spi-bu 1140 andrej  DEL       REG       0,54                  24 /run/user/1000/dconf/user
at-spi-bu 1140 andrej  mem       REG        8,1    51164    4855555 /usr/lib/i386-linux-gnu/gio/modules/libdconfsettings.so
at-spi-bu 1140 andrej  mem       REG        8,1    26374    4852142 /usr/lib/i386-linux-gnu/gconv/gconv-modules.cache
at-spi-bu 1140 andrej  mem       REG        8,1   159956    6684678 /lib/i386-linux-gnu/ld-2.27.so
at-spi-bu 1140 andrej    0r      CHR        1,3      0t0          6 /dev/null
at-spi-bu 1140 andrej    1u     unix 0xec357600      0t0      29144 type=STREAM
at-spi-bu 1140 andrej    2u     unix 0xec357600      0t0      29144 type=STREAM
at-spi-bu 1140 andrej    3u  a_inode       0,14        0      12186 [eventfd]
at-spi-bu 1140 andrej    4u  a_inode       0,14        0      12186 [eventfd]
at-spi-bu 1140 andrej    5r     FIFO       0,13      0t0      28419 pipe
at-spi-bu 1140 andrej    6w     FIFO       0,13      0t0      28419 pipe
at-spi-bu 1140 andrej    7u  a_inode       0,14        0      12186 [eventfd]
at-spi-bu 1140 andrej    8u     unix 0xec356700      0t0      29148 type=STREAM
at-spi-bu 1140 andrej    9u  a_inode       0,14        0      12186 [eventfd]
dbus-daem 1147 andrej  cwd       DIR        8,1     4096    6043058 /home/andrej
dbus-daem 1147 andrej  rtd       DIR        8,1     4096          2 /
dbus-daem 1147 andrej  txt       REG        8,1   272280    4849865 /usr/bin/dbus-daemon
dbus-daem 1147 andrej  mem       REG        8,1   260576    6685874 /lib/i386-linux-gnu/libnss_systemd.so.2
dbus-daem 1147 andrej  mem       REG        8,1    50784    6684765 /lib/i386-linux-gnu/libnss_files-2.27.so
dbus-daem 1147 andrej  mem       REG        8,1    96064    6684762 /lib/i386-linux-gnu/libnsl-2.27.so
dbus-daem 1147 andrej  mem       REG        8,1    50796    6684767 /lib/i386-linux-gnu/libnss_nis-2.27.so
dbus-daem 1147 andrej  mem       REG        8,1    34608    6684763 /lib/i386-linux-gnu/libnss_compat-2.27.so
dbus-daem 1147 andrej  mem       REG        8,1    91524    6687056 /lib/i386-linux-gnu/libgpg-error.so.0.22.0
dbus-daem 1147 andrej  mem       REG        8,1    13796    6684759 /lib/i386-linux-gnu/libdl-2.27.so
dbus-daem 1147 andrej  mem       REG        8,1   472372    6687029 /lib/i386-linux-gnu/libpcre.so.3.13.3
dbus-daem 1147 andrej  mem       REG        8,1   914752    6687046 /lib/i386-linux-gnu/libgcrypt.so.20.2.1
dbus-daem 1147 andrej  mem       REG        8,1    83308    4850820 /usr/lib/i386-linux-gnu/liblz4.so.1.7.1
dbus-daem 1147 andrej  mem       REG        8,1   169496    6687183 /lib/i386-linux-gnu/liblzma.so.5.2.2
dbus-daem 1147 andrej  mem       REG        8,1    34740    6687031 /lib/i386-linux-gnu/librt-2.27.so
dbus-daem 1147 andrej  mem       REG        8,1  1942936    6684756 /lib/i386-linux-gnu/libc-2.27.so
dbus-daem 1147 andrej  mem       REG        8,1   146980    6684770 /lib/i386-linux-gnu/libpthread-2.27.so
dbus-daem 1147 andrej  mem       REG        8,1    67316    6684698 /lib/i386-linux-gnu/libapparmor.so.1.4.2
dbus-daem 1147 andrej  mem       REG        8,1    17908    6687018 /lib/i386-linux-gnu/libcap-ng.so.0.0.0
dbus-daem 1147 andrej  mem       REG        8,1   124220    6684697 /lib/i386-linux-gnu/libaudit.so.1.0.0
dbus-daem 1147 andrej  mem       REG        8,1   169960    6687157 /lib/i386-linux-gnu/libselinux.so.1
dbus-daem 1147 andrej  mem       REG        8,1   198060    6687042 /lib/i386-linux-gnu/libexpat.so.1.6.7
dbus-daem 1147 andrej  mem       REG        8,1   584216    6685877 /lib/i386-linux-gnu/libsystemd.so.0.21.0
dbus-daem 1147 andrej  mem       REG        8,1   366024    6687165 /lib/i386-linux-gnu/libdbus-1.so.3.19.4
dbus-daem 1147 andrej  mem       REG        8,1   159956    6684678 /lib/i386-linux-gnu/ld-2.27.so
dbus-daem 1147 andrej    0u      CHR        1,3      0t0          6 /dev/null
dbus-daem 1147 andrej    1u     unix 0xec357600      0t0      29144 type=STREAM
dbus-daem 1147 andrej    2u     unix 0xec357600      0t0      29144 type=STREAM
dbus-daem 1147 andrej    3r  a_inode       0,14        0      12186 inotify
dbus-daem 1147 andrej    4u  a_inode       0,14        0      12186 [eventpoll]
dbus-daem 1147 andrej    5u     unix 0xec357000      0t0      29173 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej    6u     unix 0xec354000      0t0      29179 type=STREAM
dbus-daem 1147 andrej    7u     unix 0xec355500      0t0      29180 type=STREAM
dbus-daem 1147 andrej    8u     unix 0xec355b00      0t0      29181 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej    9u     unix 0xec3fcc00      0t0      29206 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej   10u     unix 0xebc10f00      0t0      28496 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej   11u     unix 0xebe01800      0t0      30821 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej   12u     unix 0xebed1200      0t0      29871 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej   13u     unix 0xebed1800      0t0      29873 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej   14u     unix 0xebf2c300      0t0      29886 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej   15u     unix 0xebf2c000      0t0      29892 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej   16u     unix 0xebf2d800      0t0      29900 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej   17u     unix 0xebf48c00      0t0      29908 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej   18u     unix 0xebf4a400      0t0      29921 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej   19u     unix 0xebf48000      0t0      29924 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej   20u     unix 0xebf49200      0t0      29926 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej   21u     unix 0xebfdea00      0t0      29938 @/tmp/dbus-9mfAW311tj type=STREAM
